Alliance,Carrier,Origin,Destination,Equip,seats_f,start_date,end_date,days_flying
oneworld,BA,LAD,LHR,744,14,2014-12-31,2015-03-25,84
oneworld,BA,LAS,LHR,744,14,2014-12-26,2015-03-07,71
oneworld,BA,LAX,LHR,388,14,2014-12-01,2015-03-07,96
oneworld,BA,LAX,LHR,388,14,2015-01-02,2015-03-07,64
oneworld,BA,LAX,LHR,777,14,2015-01-01,2015-03-05,63
oneworld,BA,LGW,ANU,777,14,2014-12-05,2015-03-27,112
oneworld,BA,LGW,ANU,777,14,2014-12-28,2015-03-26,88
oneworld,BA,LGW,ANU,777,14,2015-02-21,2015-03-28,35
oneworld,BA,LGW,BDA,777,14,2014-12-26,2015-03-06,70
oneworld,BA,LGW,BGI,777,14,2014-12-05,2015-03-28,113
oneworld,BA,LGW,BGI,777,14,2015-01-01,2015-03-26,84
oneworld,BA,LGW,BGI,777,14,2015-02-21,2015-03-28,35
oneworld,BA,LGW,CUN,777,14,2014-12-01,2015-03-25,114
oneworld,BA,LGW,CUN,777,14,2014-12-06,2015-03-28,112
oneworld,BA,LGW,KIN,777,14,2015-01-09,2015-03-27,77
oneworld,BA,LGW,MCO,777,14,2014-12-26,2015-03-07,71
oneworld,BA,LGW,MLE,777,14,2014-12-03,2015-03-27,114
oneworld,BA,LGW,MRU,777,14,2014-12-27,2015-03-28,91
oneworld,BA,LGW,PUJ,777,14,2014-12-02,2015-03-28,116
oneworld,BA,LGW,TPA,777,14,2014-12-27,2015-03-07,70
oneworld,BA,LGW,TPA,777,14,2014-12-28,2015-03-06,68
oneworld,BA,LGW,TPA,777,14,2014-12-29,2015-03-02,63
oneworld,BA,LGW,TPA,777,14,2014-12-30,2015-03-05,65
oneworld,BA,LGW,UVF,777,14,2014-12-03,2015-03-28,115
oneworld,BA,LGW,UVF,777,14,2015-01-01,2015-03-09,67
oneworld,BA,LHR,ABV,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,ACC,744,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,AUH,777,14,2014-12-01,2015-03-23,112
oneworld,BA,LHR,AUH,777,14,2014-12-02,2015-03-27,115
oneworld,BA,LHR,AUH,777,14,2014-12-06,2015-03-28,112
oneworld,BA,LHR,BAH,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,BAH,777,14,2014-12-04,2015-03-27,113
oneworld,BA,LHR,BKK,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,BLR,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,BOM,777,14,2014-12-01,2015-03-15,104
oneworld,BA,LHR,BOM,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,BOM,777,14,2014-12-02,2015-03-27,115
oneworld,BA,LHR,BOS,744,14,2014-12-05,2015-03-06,91
oneworld,BA,LHR,BOS,744,14,2014-12-14,2015-03-04,80
oneworld,BA,LHR,BOS,777,14,2014-12-06,2015-03-07,91
oneworld,BA,LHR,BOS,777,14,2014-12-11,2015-03-05,84
oneworld,BA,LHR,CPT,744,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,CPT,744,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,DEL,744,14,2014-12-01,2015-03-27,116
oneworld,BA,LHR,DEL,744,14,2014-12-06,2015-03-21,105
oneworld,BA,LHR,DEL,744,14,2015-01-31,2015-03-28,56
oneworld,BA,LHR,DEN,777,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,DFW,744,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,DME,744,14,2014-12-28,2015-03-27,89
oneworld,BA,LHR,DME,777,14,2014-12-02,2015-03-28,116
oneworld,BA,LHR,DXB,744,14,2014-12-02,2015-03-28,116
oneworld,BA,LHR,DXB,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,DXB,777,14,2015-02-07,2015-03-27,48
oneworld,BA,LHR,EZE,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,GIG,777,14,2015-02-22,2015-03-28,34
oneworld,BA,LHR,HKG,388,14,2014-12-26,2015-03-28,92
oneworld,BA,LHR,HKG,777,14,2015-02-25,2015-03-28,31
oneworld,BA,LHR,HND,777,14,2015-02-03,2015-03-28,53
oneworld,BA,LHR,IAD,388,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,ICN,777,14,2015-02-21,2015-03-28,35
oneworld,BA,LHR,JED,777,14,2015-02-03,2015-03-28,53
oneworld,BA,LHR,JFK,744,14,2014-12-27,2015-03-07,70
oneworld,BA,LHR,JFK,744,14,2014-12-28,2015-03-01,63
oneworld,BA,LHR,JFK,744,14,2015-01-07,2015-03-01,53
oneworld,BA,LHR,JFK,777,14,2014-12-07,2015-03-01,84
oneworld,BA,LHR,JFK,777,14,2015-01-16,2015-03-06,49
oneworld,BA,LHR,JFK,777,14,2015-02-04,2015-03-07,31
oneworld,BA,LHR,JNB,388,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,JNB,744,14,2014-12-25,2015-03-28,93
oneworld,BA,LHR,KWI,744,14,2014-12-09,2015-03-28,109
oneworld,BA,LHR,LAD,744,14,2014-12-30,2015-03-27,87
oneworld,BA,LHR,LAS,744,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,LAX,388,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,LAX,388,14,2014-12-03,2015-03-06,93
oneworld,BA,LHR,LAX,388,14,2015-01-02,2015-03-07,64
oneworld,BA,LHR,LAX,777,14,2015-01-01,2015-03-05,63
oneworld,BA,LHR,LOS,744,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,MEX,744,14,2014-12-06,2015-03-28,112
oneworld,BA,LHR,MEX,744,14,2014-12-31,2015-03-27,86
oneworld,BA,LHR,MIA,744,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,MIA,744,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,MIA,777,14,2014-12-18,2015-03-07,79
oneworld,BA,LHR,NBO,777,14,2015-02-04,2015-03-09,33
oneworld,BA,LHR,NRT,777,14,2015-02-10,2015-03-28,46
oneworld,BA,LHR,ORD,744,14,2014-12-02,2015-03-07,95
oneworld,BA,LHR,ORD,744,14,2014-12-07,2015-03-01,84
oneworld,BA,LHR,ORD,777,14,2014-12-30,2015-03-07,67
oneworld,BA,LHR,PEK,777,14,2014-12-05,2015-03-27,112
oneworld,BA,LHR,PEK,777,14,2015-01-06,2015-03-28,81
oneworld,BA,LHR,PHL,777,14,2015-01-02,2015-03-06,63
oneworld,BA,LHR,PHX,744,14,2015-02-18,2015-03-28,38
oneworld,BA,LHR,PVG,777,14,2014-12-02,2015-03-24,112
oneworld,BA,LHR,PVG,777,14,2014-12-26,2015-03-28,92
oneworld,BA,LHR,RUH,744,14,2015-01-07,2015-03-28,80
oneworld,BA,LHR,RUH,777,14,2015-02-24,2015-03-27,31
oneworld,BA,LHR,SAN,777,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,SEA,777,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,SEA,777,14,2014-12-28,2015-03-01,63
oneworld,BA,LHR,SFO,744,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,SFO,744,14,2014-12-26,2015-03-07,71
oneworld,BA,LHR,SIN,777,14,2014-12-01,2015-03-28,117
oneworld,BA,LHR,TLV,777,14,2014-12-01,2015-03-25,114
oneworld,BA,LHR,YUL,777,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,YVR,744,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,YYZ,777,14,2014-12-01,2015-03-07,96
oneworld,BA,LHR,YYZ,777,14,2014-12-07,2015-03-01,84
oneworld,BA,LOS,LHR,744,14,2014-12-01,2015-03-27,116
oneworld,BA,MCO,LGW,777,14,2014-12-26,2015-03-07,71
oneworld,BA,MCT,AUH,777,14,2014-12-01,2015-03-29,118
oneworld,BA,MEX,LHR,744,14,2014-12-31,2015-03-27,86
oneworld,BA,MIA,LHR,744,14,2014-12-01,2015-03-06,95
oneworld,BA,MIA,LHR,744,14,2014-12-01,2015-03-07,96
oneworld,BA,MIA,LHR,744,14,2014-12-06,2015-03-07,91
oneworld,BA,MIA,LHR,777,14,2014-12-18,2015-03-07,79
oneworld,BA,MLE,CMB,777,14,2014-12-01,2015-03-28,117
oneworld,BA,MLE,LGW,777,14,2015-01-03,2015-03-28,84
oneworld,BA,MRU,LGW,777,14,2014-12-28,2015-03-27,89
oneworld,BA,NBO,LHR,777,14,2014-12-06,2015-03-21,105
oneworld,BA,NBO,LHR,777,14,2014-12-06,2015-03-28,112
oneworld,BA,NBO,LHR,777,14,2015-02-04,2015-03-09,33
oneworld,BA,NRT,LHR,777,14,2015-02-11,2015-03-28,45
oneworld,BA,ORD,LHR,744,14,2014-12-02,2015-03-06,94
oneworld,BA,ORD,LHR,744,14,2014-12-06,2015-03-07,91
oneworld,BA,ORD,LHR,777,14,2014-12-06,2015-03-07,91
oneworld,BA,PEK,LHR,777,14,2014-12-06,2015-03-28,112
oneworld,BA,PEK,LHR,777,14,2015-01-07,2015-03-27,79
oneworld,BA,PHL,LHR,777,14,2014-12-06,2015-03-07,91
oneworld,BA,PHX,LHR,744,14,2014-12-05,2015-03-27,112
oneworld,BA,PHX,LHR,744,14,2015-01-22,2015-03-26,63
oneworld,BA,PHX,LHR,744,14,2015-02-14,2015-03-25,39
oneworld,BA,POS,UVF,777,14,2014-12-26,2015-03-09,73
oneworld,BA,PUJ,LGW,777,14,2014-12-02,2015-03-24,112
oneworld,BA,PVG,LHR,777,14,2014-12-03,2015-03-25,112
oneworld,BA,PVG,LHR,777,14,2014-12-27,2015-03-28,91
oneworld,BA,RUH,LHR,744,14,2015-01-08,2015-03-27,78
oneworld,BA,RUH,LHR,777,14,2015-02-25,2015-03-28,31
oneworld,BA,SAN,LHR,777,14,2014-12-26,2015-03-07,71
oneworld,BA,SEA,LHR,777,14,2014-12-05,2015-03-07,92
oneworld,BA,SEA,LHR,777,14,2014-12-28,2015-03-04,66
oneworld,BA,SEA,LHR,777,14,2015-01-01,2015-03-05,63
oneworld,BA,SFO,LHR,744,14,2014-12-01,2015-03-07,96
oneworld,BA,SFO,LHR,744,14,2014-12-05,2015-03-06,91
oneworld,BA,SFO,LHR,744,14,2015-01-31,2015-03-07,35
oneworld,BA,SIN,LHR,777,14,2014-12-01,2015-03-27,116
oneworld,BA,SIN,SYD,777,14,2014-12-01,2015-03-29,118
oneworld,BA,SKB,ANU,777,14,2014-12-03,2015-03-28,115
oneworld,BA,SYD,SIN,777,14,2014-12-01,2015-03-28,117
oneworld,BA,TAB,ANU,777,14,2014-12-01,2015-03-23,112
oneworld,BA,TAB,ANU,777,14,2014-12-05,2015-03-27,112
oneworld,BA,TLV,LHR,777,14,2014-12-01,2015-03-26,115
oneworld,BA,TPA,LGW,777,14,2014-12-01,2015-03-02,91
oneworld,BA,TPA,LGW,777,14,2014-12-28,2015-03-06,68
oneworld,BA,UVF,GND,777,14,2014-12-03,2015-03-28,115
oneworld,BA,UVF,LGW,777,14,2014-12-01,2015-03-16,105
oneworld,BA,UVF,LGW,777,14,2014-12-03,2015-03-25,112
oneworld,BA,UVF,LGW,777,14,2014-12-06,2015-03-21,105
oneworld,BA,UVF,LGW,777,14,2014-12-30,2015-03-05,65
oneworld,BA,UVF,POS,777,14,2014-12-26,2015-03-09,73
oneworld,BA,YUL,LHR,777,14,2014-12-01,2015-03-07,96
oneworld,BA,YVR,LHR,744,14,2014-12-01,2015-03-07,96
oneworld,BA,YYZ,LHR,777,14,2014-12-01,2015-03-07,96
oneworld,BA,YYZ,LHR,777,14,2014-12-02,2015-03-06,94
oneworld,CX,CDG,HKG,77W,6,2014-12-01,2015-03-28,117
oneworld,CX,CDG,HKG,77W,6,2015-01-03,2015-03-28,84
oneworld,CX,CDG,HKG,77W,6,2015-01-05,2015-03-23,77
oneworld,CX,CEB,HKG,744,9,2015-01-06,2015-03-24,77
oneworld,CX,CEB,HKG,744,9,2015-01-07,2015-03-25,77
oneworld,CX,CEB,HKG,77W,6,2014-12-28,2015-03-22,84
oneworld,CX,CTS,HKG,744,9,2014-12-12,2015-03-08,86
oneworld,CX,FCO,HKG,77W,6,2015-01-02,2015-03-27,84
oneworld,CX,FCO,HKG,77W,6,2015-01-03,2015-03-28,84
oneworld,CX,FRA,HKG,77W,6,2015-02-21,2015-03-28,35
oneworld,CX,HKG,CDG,77W,6,2014-12-01,2015-03-28,117
oneworld,CX,HKG,CDG,77W,6,2015-01-03,2015-03-28,84
oneworld,CX,HKG,CEB,744,9,2015-01-06,2015-03-24,77
oneworld,CX,HKG,CEB,744,9,2015-01-07,2015-03-25,77
oneworld,CX,HKG,CEB,77W,6,2014-12-28,2015-03-22,84
oneworld,CX,HKG,CTS,744,9,2014-12-12,2015-03-08,86
oneworld,CX,HKG,FCO,77W,6,2015-01-02,2015-03-28,85
oneworld,CX,HKG,FRA,77W,6,2015-02-21,2015-03-28,35
oneworld,CX,HKG,HND,77W,6,2015-01-05,2015-03-28,82
oneworld,CX,HKG,JFK,77W,6,2014-12-01,2015-03-06,95
oneworld,CX,HKG,JFK,77W,6,2014-12-06,2015-03-07,91
oneworld,CX,HKG,JNB,77W,6,2014-12-10,2015-03-27,107
oneworld,CX,HKG,JNB,77W,6,2014-12-11,2015-03-26,105
oneworld,CX,HKG,KIX,77W,6,2015-02-12,2015-03-28,44
oneworld,CX,HKG,LAX,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,HKG,LAX,77W,6,2015-01-28,2015-03-07,38
oneworld,CX,HKG,LHR,77W,6,2014-12-01,2015-03-23,112
oneworld,CX,HKG,LHR,77W,6,2014-12-01,2015-03-27,116
oneworld,CX,HKG,LHR,77W,6,2015-01-02,2015-03-27,84
oneworld,CX,HKG,LHR,77W,6,2015-01-02,2015-03-28,85
oneworld,CX,HKG,LHR,77W,6,2015-01-04,2015-03-22,77
oneworld,CX,HKG,LHR,77W,6,2015-01-05,2015-03-23,77
oneworld,CX,HKG,LHR,77W,6,2015-02-21,2015-03-28,35
oneworld,CX,HKG,MAN,77W,6,2014-12-08,2015-03-28,110
oneworld,CX,HKG,MNL,77W,6,2015-02-03,2015-03-24,49
oneworld,CX,HKG,MNL,77W,6,2015-02-03,2015-03-26,51
oneworld,CX,HKG,MXP,77W,6,2015-02-20,2015-03-28,36
oneworld,CX,HKG,ORD,77W,6,2015-01-01,2015-03-05,63
oneworld,CX,HKG,PEK,77W,6,2015-02-02,2015-03-05,31
oneworld,CX,HKG,SFO,77W,6,2014-12-01,2015-03-08,97
oneworld,CX,HKG,SFO,77W,6,2015-02-02,2015-03-07,33
oneworld,CX,HKG,SFO,77W,6,2015-02-03,2015-03-06,31
oneworld,CX,HKG,SGN,77W,6,2015-02-01,2015-03-22,49
oneworld,CX,HKG,SYD,77W,6,2015-02-02,2015-03-27,53
oneworld,CX,HKG,SYD,77W,6,2015-02-03,2015-03-28,53
oneworld,CX,HKG,YVR,77W,6,2014-12-01,2015-03-08,97
oneworld,CX,HKG,YYZ,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,HKG,YYZ,77W,6,2014-12-03,2015-03-06,93
oneworld,CX,HND,HKG,77W,6,2015-01-05,2015-03-28,82
oneworld,CX,ICN,HKG,744,9,2015-01-06,2015-03-02,55
oneworld,CX,JFK,HKG,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,JFK,YVR,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,JNB,HKG,77W,6,2014-12-01,2015-03-28,117
oneworld,CX,KIX,HKG,77W,6,2015-02-12,2015-03-28,44
oneworld,CX,LAX,HKG,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,LAX,HKG,77W,6,2015-01-29,2015-03-08,38
oneworld,CX,LHR,HKG,77W,6,2014-12-01,2015-03-28,117
oneworld,CX,LHR,HKG,77W,6,2015-01-02,2015-03-27,84
oneworld,CX,LHR,HKG,77W,6,2015-01-02,2015-03-28,85
oneworld,CX,LHR,HKG,77W,6,2015-02-21,2015-03-28,35
oneworld,CX,MAN,HKG,77W,6,2014-12-08,2015-03-28,110
oneworld,CX,MNL,HKG,77W,6,2015-02-04,2015-03-27,51
oneworld,CX,MXP,HKG,77W,6,2015-02-20,2015-03-28,36
oneworld,CX,PEK,HKG,77W,6,2015-02-02,2015-03-05,31
oneworld,CX,SFO,HKG,77W,6,2014-12-01,2015-03-07,96
oneworld,CX,SFO,HKG,77W,6,2015-02-02,2015-03-07,33
oneworld,CX,SFO,HKG,77W,6,2015-02-03,2015-03-06,31
oneworld,CX,SGN,HKG,77W,6,2015-02-01,2015-03-22,49
oneworld,CX,SYD,HKG,77W,6,2015-02-02,2015-04-04,61
oneworld,CX,SYD,HKG,77W,6,2015-02-05,2015-04-02,56
oneworld,CX,YVR,HKG,77W,6,2014-12-01,2015-03-08,97
oneworld,CX,YVR,JFK,77W,6,2014-12-01,2015-03-06,95
oneworld,CX,YYZ,HKG,77W,6,2014-12-01,2015-03-08,97
oneworld,CX,YYZ,HKG,77W,6,2014-12-03,2015-03-06,93
oneworld,JJ,CDG,GRU,773,4,2015-02-21,2015-03-28,35
oneworld,JJ,EZE,GRU,330,4,2015-02-22,2015-10-17,237
oneworld,JJ,FRA,GRU,773,4,2015-02-21,2015-03-28,35
oneworld,JJ,GRU,CDG,773,4,2015-02-22,2015-03-27,33
oneworld,JJ,GRU,EZE,330,4,2015-02-22,2015-10-17,237
oneworld,JJ,GRU,FRA,773,4,2015-02-22,2015-03-27,33
oneworld,JJ,GRU,LHR,773,4,2015-02-22,2015-03-27,33
oneworld,JJ,GRU,MEX,330,4,2015-02-22,2015-03-28,34
oneworld,JJ,GRU,MXP,330,4,2015-02-22,2015-03-27,33
oneworld,JJ,GRU,POA,330,4,2014-12-06,2015-03-28,112
oneworld,JJ,LHR,GRU,773,4,2015-02-21,2015-03-28,35
oneworld,JJ,MEX,GRU,330,4,2015-02-21,2015-03-28,35
oneworld,JJ,MXP,GRU,330,4,2015-02-21,2015-03-28,35
oneworld,JJ,POA,GRU,330,4,2014-12-06,2015-03-28,112
oneworld,JL,CDG,HND,77W,8,2014-12-01,2015-03-28,117
oneworld,JL,CGK,NRT,77W,8,2015-01-28,2015-03-28,59
oneworld,JL,HND,CDG,77W,8,2014-12-01,2015-03-28,117
oneworld,JL,HND,LHR,77W,8,2014-12-01,2015-03-28,117
oneworld,JL,HND,SFO,77W,8,2015-01-01,2015-03-08,66
oneworld,JL,JFK,NRT,77W,8,2015-01-01,2015-03-07,65
oneworld,JL,LAX,NRT,77W,8,2014-12-01,2015-03-07,96
oneworld,JL,LHR,HND,77W,8,2014-12-01,2015-03-28,117
oneworld,JL,NRT,CGK,77W,8,2015-01-28,2015-03-28,59
oneworld,JL,NRT,JFK,77W,8,2015-01-01,2015-03-07,65
oneworld,JL,NRT,LAX,77W,8,2014-12-01,2015-03-07,96
oneworld,JL,NRT,ORD,77W,8,2015-01-01,2015-03-07,65
oneworld,JL,NRT,SYD,77W,8,2014-12-01,2015-03-28,117
oneworld,JL,ORD,NRT,77W,8,2015-01-01,2015-03-07,65
oneworld,JL,SFO,HND,77W,8,2015-01-01,2015-03-08,66
oneworld,JL,SYD,NRT,77W,8,2014-12-02,2015-03-28,116
oneworld,MH,CDG,KUL,380,8,2014-12-01,2015-03-28,117
oneworld,MH,KUL,CDG,380,8,2014-12-01,2015-03-27,116
oneworld,MH,KUL,LHR,380,8,2014-12-01,2015-03-27,116
oneworld,MH,KUL,LHR,380,8,2014-12-01,2015-03-28,117
oneworld,MH,LHR,KUL,380,8,2014-12-01,2015-03-28,117
oneworld,MH,LHR,KUL,380,8,2014-12-01,2015-03-28,117
oneworld,QF,DFW,SYD,388,14,2015-01-01,2015-03-07,65
oneworld,QF,DXB,LHR,388,14,2014-12-01,2015-03-28,117
oneworld,QF,DXB,SYD,388,14,2014-12-01,2015-03-28,117
oneworld,QF,JFK,LAX,744,14,2015-02-25,2015-03-28,31
oneworld,QF,LAX,JFK,744,14,2015-02-25,2015-03-28,31
oneworld,QF,LAX,MEL,388,14,2014-12-26,2015-03-05,69
oneworld,QF,LAX,MEL,744,14,2015-02-02,2015-03-06,32
oneworld,QF,LHR,DXB,388,14,2014-12-01,2015-03-28,117
oneworld,QF,MEL,LAX,388,14,2014-12-26,2015-03-07,71
oneworld,QF,MEL,LAX,744,14,2015-01-21,2015-03-06,44
oneworld,QF,NRT,SYD,744,14,2014-12-01,2015-03-28,117
oneworld,QF,SYD,DFW,388,14,2015-01-01,2015-03-07,65
oneworld,QF,SYD,DXB,388,14,2014-12-01,2015-03-28,117
oneworld,QF,SYD,NRT,744,14,2014-12-01,2015-03-28,117
oneworld,QR,AMM,DOH,333,12,2015-02-02,2015-03-23,49
oneworld,QR,BKK,DOH,388,10,2014-12-05,2015-03-28,113
oneworld,QR,CDG,DOH,346,8,2014-12-01,2015-03-28,117
oneworld,QR,CDG,DOH,388,10,2014-12-01,2015-03-28,117
oneworld,QR,CDG,DOH,388,10,2015-01-05,2015-03-28,82
oneworld,QR,COK,DOH,333,12,2015-01-02,2015-03-28,85
oneworld,QR,COK,DOH,346,8,2015-02-06,2015-03-29,51
oneworld,QR,CRK,DOH,333,12,2014-12-01,2015-03-28,117
oneworld,QR,DAC,DOH,333,12,2015-02-17,2015-03-28,39
oneworld,QR,DAC,DOH,333,12,2015-02-17,2015-03-29,40
oneworld,QR,DOH,AMM,333,12,2015-02-02,2015-03-23,49
oneworld,QR,DOH,BKK,388,10,2014-12-05,2015-03-28,113
oneworld,QR,DOH,CDG,346,8,2014-12-01,2015-03-28,117
oneworld,QR,DOH,CDG,388,10,2015-01-05,2015-03-28,82
oneworld,QR,DOH,CDG,388,10,2015-02-25,2015-03-28,31
oneworld,QR,DOH,COK,333,12,2015-01-02,2015-03-28,85
oneworld,QR,DOH,COK,346,8,2015-02-05,2015-03-28,51
oneworld,QR,DOH,CRK,333,12,2014-12-01,2015-03-28,117
oneworld,QR,DOH,DAC,333,12,2015-02-16,2015-03-28,40
oneworld,QR,DOH,DAC,333,12,2015-02-18,2015-03-27,37
oneworld,QR,DOH,HGH,333,12,2015-02-08,2015-03-29,49
oneworld,QR,DOH,LHR,346,8,2014-12-05,2015-03-27,112
oneworld,QR,DOH,LHR,346,8,2014-12-06,2015-03-28,112
oneworld,QR,DOH,LHR,346,8,2014-12-21,2015-03-22,91
oneworld,QR,DOH,LHR,346,8,2015-01-01,2015-03-28,86
oneworld,QR,DOH,LHR,346,8,2015-01-05,2015-03-23,77
oneworld,QR,DOH,LHR,346,8,2015-01-06,2015-03-24,77
oneworld,QR,DOH,LHR,346,8,2015-01-07,2015-03-25,77
oneworld,QR,DOH,LHR,346,8,2015-01-08,2015-03-26,77
oneworld,QR,DOH,LHR,346,8,2015-02-01,2015-03-28,55
oneworld,QR,DOH,LHR,388,10,2014-12-01,2015-03-28,117
oneworld,QR,DOH,MAA,333,12,2014-12-29,2015-03-28,89
oneworld,QR,HGH,DOH,333,12,2015-01-30,2015-03-27,56
oneworld,QR,LHR,DOH,346,8,2014-12-05,2015-03-27,112
oneworld,QR,LHR,DOH,346,8,2014-12-06,2015-03-28,112
oneworld,QR,LHR,DOH,346,8,2015-01-01,2015-03-28,86
oneworld,QR,LHR,DOH,346,8,2015-01-05,2015-03-23,77
oneworld,QR,LHR,DOH,346,8,2015-01-06,2015-03-26,79
oneworld,QR,LHR,DOH,346,8,2015-01-07,2015-03-25,77
oneworld,QR,LHR,DOH,346,8,2015-02-02,2015-03-28,54
oneworld,QR,LHR,DOH,388,10,2014-12-01,2015-03-28,117
oneworld,QR,MAA,DOH,333,12,2014-12-30,2015-03-29,89
skyteam,AF,ABJ,CDG,388,9,2014-12-01,2015-03-27,116
skyteam,AF,ABJ,CDG,77W,8,2015-01-08,2015-03-26,77
skyteam,AF,ATL,CDG,772,4,2014-12-01,2015-03-07,96
skyteam,AF,BGF,NSI,772,4,2015-01-06,2015-03-24,77
skyteam,AF,BKK,CDG,77W,8,2014-12-01,2015-03-19,108
skyteam,AF,BKK,CDG,77W,8,2014-12-10,2015-03-04,84
skyteam,AF,BLR,CDG,772,4,2015-01-03,2015-03-17,73
skyteam,AF,BSB,CDG,772,4,2015-02-23,2015-03-27,32
skyteam,AF,CAN,CDG,772,4,2015-02-21,2015-03-27,34
skyteam,AF,CDG,ABJ,388,9,2014-12-22,2015-03-27,95
skyteam,AF,CDG,ABJ,77W,8,2015-01-06,2015-03-28,81
skyteam,AF,CDG,ATL,772,4,2014-12-01,2015-03-07,96
skyteam,AF,CDG,BGF,772,4,2015-01-06,2015-03-24,77
skyteam,AF,CDG,BKK,77W,8,2014-12-09,2015-03-09,90
skyteam,AF,CDG,BLR,772,4,2015-01-02,2015-03-16,73
skyteam,AF,CDG,BSB,772,4,2015-02-23,2015-03-27,32
skyteam,AF,CDG,CAN,772,4,2015-02-20,2015-03-27,35
skyteam,AF,CDG,CPT,772,4,2015-01-17,2015-03-28,70
skyteam,AF,CDG,CUN,77W,8,2014-12-03,2015-03-28,115
skyteam,AF,CDG,DEL,772,4,2015-01-06,2015-03-28,81
skyteam,AF,CDG,DEL,77W,8,2014-12-01,2015-03-27,116
skyteam,AF,CDG,DKR,772,4,2014-12-09,2015-03-17,98
skyteam,AF,CDG,DKR,77W,8,2015-01-03,2015-03-18,74
skyteam,AF,CDG,DLA,772,4,2014-12-01,2015-03-28,117
skyteam,AF,CDG,DXB,77W,8,2014-12-09,2015-03-28,109
skyteam,AF,CDG,EZE,772,4,2014-12-01,2015-03-16,105
skyteam,AF,CDG,EZE,77W,8,2014-12-02,2015-03-15,103
skyteam,AF,CDG,GIG,77W,8,2015-02-21,2015-03-28,35
skyteam,AF,CDG,GRU,77W,8,2015-02-21,2015-03-28,35
skyteam,AF,CDG,HAV,77W,8,2014-12-01,2015-03-07,96
skyteam,AF,CDG,HKG,388,9,2015-02-25,2015-03-28,31
skyteam,AF,CDG,HKG,77W,8,2014-12-04,2015-03-26,112
skyteam,AF,CDG,HND,772,4,2014-12-01,2015-03-28,117
skyteam,AF,CDG,HND,772,4,2015-02-14,2015-03-28,42
skyteam,AF,CDG,JNB,388,9,2014-12-01,2015-03-28,117
skyteam,AF,CDG,KIX,772,4,2015-02-11,2015-03-28,45
skyteam,AF,CDG,LAD,77W,8,2014-12-29,2015-03-25,86
skyteam,AF,CDG,LAX,388,9,2014-12-01,2015-03-06,95
skyteam,AF,CDG,LAX,388,9,2014-12-04,2015-03-05,91
skyteam,AF,CDG,LAX,388,9,2014-12-06,2015-03-07,91
skyteam,AF,CDG,LAX,772,4,2014-12-02,2015-03-07,95
skyteam,AF,CDG,LBV,77W,8,2014-12-11,2015-03-28,107
skyteam,AF,CDG,LIM,772,4,2014-12-03,2015-03-27,114
skyteam,AF,CDG,MIA,388,9,2015-02-04,2015-03-07,31
skyteam,AF,CDG,MRU,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,CDG,NRT,77W,8,2014-12-01,2015-03-28,117
skyteam,AF,CDG,NSI,772,4,2015-01-05,2015-03-28,82
skyteam,AF,CDG,PEK,77W,8,2014-12-20,2015-03-28,98
skyteam,AF,CDG,PTY,772,4,2015-01-05,2015-03-22,76
skyteam,AF,CDG,PUJ,77W,8,2014-12-11,2015-03-01,80
skyteam,AF,CDG,PVG,388,9,2015-01-01,2015-03-28,86
skyteam,AF,CDG,PVG,77W,8,2015-01-02,2015-03-27,84
skyteam,AF,CDG,SCL,772,4,2014-12-02,2015-03-13,101
skyteam,AF,CDG,SCL,77W,8,2014-12-01,2015-03-12,101
skyteam,AF,CDG,SGN,77W,8,2014-12-02,2015-03-28,116
skyteam,AF,CDG,SIN,77W,8,2015-02-03,2015-03-28,53
